"","propertyToResolve","resolveTo","uid","format.status.","format.Exiftool.7.74.","format.Jhove.1.5.","format.file.utility.5.03.","format.Droid.3.0.","format.NLNZ.Metadata.Extractor.3.4GA.","format.ffident.0.2.","format.OIS.XML.Metadata.0.2.","mimetype.status.","mimetype.Exiftool.7.74.","mimetype.Jhove.1.5.","mimetype.file.utility.5.03.","mimetype.Droid.3.0.","mimetype.NLNZ.Metadata.Extractor.3.4GA.","mimetype.ffident.0.2.","mimetype.OIS.XML.Metadata.0.2.","puid.status.","puid.Droid.3.0.","format_version.status.","format_version.Exiftool.7.74.","format_version.Jhove.1.5.","format_version.file.utility.5.03.","format_version.Droid.3.0.","format_version.NLNZ.Metadata.Extractor.3.4GA.","size.status.","lastmodified.status.","lastmodified.Exiftool.7.74.","file_path.status.","file_path.OIS.File.Information.0.1.","file_name.status.","file_name.OIS.File.Information.0.1.","checksum_md5.status.","checksum_md5.OIS.File.Information.0.1.","created.status.","created.Exiftool.7.74.","created.NLNZ.Metadata.Extractor.3.4GA.","lastmodified_fs.status.","lastmodified_fs.OIS.File.Information.0.1.","creating_application_name.status.","creating_application_name.Exiftool.7.74.","creating_application_name.NLNZ.Metadata.Extractor.3.4GA.","wellformed.status.","valid.status.","message.status.","message.Jhove.1.5.","created_year.status.","created_year.C3PO.0.6.","markupbasis.status.","markupbasis.Jhove.1.5.","markupBasisVersion.status.","markupBasisVersion.Jhove.1.5.","pagecount.status.","is_rightsmanaged.status.","is_protected.status.","content_type.status.","content_type.C3PO.0.6.","file_extension.status.","file_extension.C3PO.0.6.","charset.status.","charset.Exiftool.7.74.","charset.Jhove.1.5.","charset.file.utility.5.03.","charset.NLNZ.Metadata.Extractor.3.4GA.","linebreak.status.","linebreak.Jhove.1.5.","linebreak.file.utility.5.03.","title.status.","title.Exiftool.7.74.","title.NLNZ.Metadata.Extractor.3.4GA.","author.status.","author.Exiftool.7.74.","author.NLNZ.Metadata.Extractor.3.4GA.","creating_application_version.status.","creating_application_version.Exiftool.7.74.","wordcount.status.","charactercount.status.","language.status.","language.NLNZ.Metadata.Extractor.3.4GA.","creating_os.status.","creating_os.file.utility.5.03.","scanner_softwarename.status.","scanner_softwarename.Exiftool.7.74."
"436","format","Encapsulated PostScript File Format","/home/petrov/taverna/tmp/865/865366.eps","CONFLICT","EPS","","Postscript","Encapsulated PostScript File Format","","Postscript","","CONFLICT","application/postscript","","application/postscript","application/postscript","","application/postscript","","CONFLICT","fmt/122","CONFLICT","","","2.0 type EPS","1.2","","","SINGLE_RESULT","Fri Jan 27 02:07:28 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/865/865366.eps","SINGLE_RESULT","/home/petrov/taverna/tmp/865/865366.eps","SINGLE_RESULT","8762984a246621d58d99f063be024e7a","SINGLE_RESULT","Tue Oct 16 15:08:39 CEST 2007","","SINGLE_RESULT","Fri Jan 27 02:07:28 CET 2012","","","","","","","","SINGLE_RESULT","10/1/2017","","","","","","","","CONFLICT","Document","SINGLE_RESULT","eps","","","","","","","","","","","","","","","","","","","","","","","",""
"437","format","Encapsulated PostScript File Format","/home/petrov/taverna/tmp/866/866455.ps","CONFLICT","EPS","","Postscript","Encapsulated PostScript File Format","","Postscript","","CONFLICT","application/postscript","","application/postscript","application/postscript","","application/postscript","","CONFLICT","fmt/122","CONFLICT","","","2.0 type EPS","1.2","","","SINGLE_RESULT","Fri Jan 27 02:52:24 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/866/866455.ps","SINGLE_RESULT","/home/petrov/taverna/tmp/866/866455.ps","SINGLE_RESULT","5d04ccfdb1ebc4c770ead144373f772f","","","","SINGLE_RESULT","Fri Jan 27 02:52:24 CET 2012","","","","","","","","","","","","","","","","","CONFLICT","Document","SINGLE_RESULT","ps","","","","","","","","","","","","","","","","","","","","","","","",""
"438","format","Encapsulated PostScript File Format","/home/petrov/taverna/tmp/863/863686.ps","CONFLICT","EPS","","Postscript","Encapsulated PostScript File Format","","Postscript","","CONFLICT","application/postscript","","application/postscript","application/postscript","","application/postscript","","CONFLICT","fmt/122","CONFLICT","","","2.0 type EPS","1.2","","","SINGLE_RESULT","Fri Jan 27 01:17:37 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/863/863686.ps","SINGLE_RESULT","/home/petrov/taverna/tmp/863/863686.ps","SINGLE_RESULT","7be63a949af348ce7e30d65dc0d77018","","","","SINGLE_RESULT","Fri Jan 27 01:17:37 CET 2012","","","","","","","","SINGLE_RESULT","Thu","","","","","","","","CONFLICT","Document","SINGLE_RESULT","ps","","","","","","","","","","","","","","","","","","","","","","","",""
"439","format","Encapsulated PostScript File Format","/home/petrov/taverna/tmp/619/619709.ps","CONFLICT","EPS","","Postscript","Encapsulated PostScript File Format","","Postscript","","CONFLICT","application/postscript","","application/postscript","application/postscript","","application/postscript","","CONFLICT","fmt/122","CONFLICT","","","2.0 type EPS","1.2","","","SINGLE_RESULT","Fri Jan 20 06:56:59 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/619/619709.ps","SINGLE_RESULT","/home/petrov/taverna/tmp/619/619709.ps","SINGLE_RESULT","60e7d09f71a52a8f88dc234930b5efce","","","","SINGLE_RESULT","Fri Jan 20 06:56:59 CET 2012","","","","","","","","","","","","","","","","","CONFLICT","Document","SINGLE_RESULT","ps","","","","","","","","","","","","","","","","","","","","","","","",""
"440","format","Encapsulated PostScript File Format","/home/petrov/taverna/tmp/619/619696.ps","CONFLICT","EPS","","Postscript","Encapsulated PostScript File Format","","Postscript","","CONFLICT","application/postscript","","application/postscript","application/postscript","","application/postscript","","CONFLICT","fmt/122","CONFLICT","","","2.0 type EPS","1.2","","","SINGLE_RESULT","Fri Jan 20 06:57:25 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/619/619696.ps","SINGLE_RESULT","/home/petrov/taverna/tmp/619/619696.ps","SINGLE_RESULT","1c81e31f0223a87c0d7fdd10f94d7bb0","","","","SINGLE_RESULT","Fri Jan 20 06:57:25 CET 2012","","","","","","","","","","","","","","","","","CONFLICT","Document","SINGLE_RESULT","ps","","","","","","","","","","","","","","","","","","","","","","","",""
"441","format","Encapsulated PostScript File Format","/home/petrov/taverna/tmp/641/641777.ps","CONFLICT","EPS","","Postscript","Encapsulated PostScript File Format","","Postscript","","CONFLICT","application/postscript","","application/postscript","application/postscript","","application/postscript","","CONFLICT","fmt/122","CONFLICT","","","2.0 type EPS","1.2","","","SINGLE_RESULT","Sun Jan 22 13:30:24 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/641/641777.ps","SINGLE_RESULT","/home/petrov/taverna/tmp/641/641777.ps","SINGLE_RESULT","97a1cebe8a6349df44970b2e8ca5810e","SINGLE_RESULT","Mon Feb 05 17:26:28 CET 2007","","SINGLE_RESULT","Sun Jan 22 13:30:24 CET 2012","","","","","","","","SINGLE_RESULT","02/0","","","","","","","","CONFLICT","Document","SINGLE_RESULT","ps","","","","","","","","","","","","","","","","","","","","","","","",""
"442","format","Microsoft Word","/home/petrov/taverna/tmp/893/893880.doc","CONFLICT","Microsoft Word","","Microsoft Word","Microsoft Word","Microsoft Word","Microsoft Excel Format","","CONFLICT","application/msword","","application/msword","application/msword","application/msword","application/vnd.ms-excel","","CONFLICT","fmt/39","CONFLICT","","","","6.0/95","","SINGLE_RESULT","SINGLE_RESULT","Sat Jan 28 04:48:53 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893880.doc","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893880.doc","SINGLE_RESULT","68c75e50e7ad0668135988ef448270eb","CONFLICT","Thu Dec 01 13:29:00 CET 1994","Tue Nov 02 00:01:14 CET 1993","SINGLE_RESULT","Sat Jan 28 04:48:53 CET 2012","","Microsoft Word 6.0","","","","","","CONFLICT","1994","","","","","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","CONFLICT","Document","SINGLE_RESULT","doc","","","","","","","","","","ISO/IEC JTC1/SC18/WG8 NXXXX","","","James David Mason","","SINGLE_RESULT","","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","U.S. English","","","",""
"443","format","Microsoft Word","/home/petrov/taverna/tmp/893/893289.doc","CONFLICT","Microsoft Word","","Microsoft Word","Microsoft Word","Microsoft Word","Microsoft Excel Format","","CONFLICT","application/msword","","application/msword","application/msword","application/msword","application/vnd.ms-excel","","CONFLICT","fmt/39","CONFLICT","","","","6.0/95","","SINGLE_RESULT","SINGLE_RESULT","Sat Jan 28 04:47:58 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893289.doc","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893289.doc","SINGLE_RESULT","329ec5491d6773994139c0f4dc2b83bf","CONFLICT","Mon Aug 29 04:26:00 CEST 1994","Tue Dec 07 22:09:06 CET 1993","SINGLE_RESULT","Sat Jan 28 04:47:58 CET 2012","","Microsoft Word 6.0","","","","","","CONFLICT","1994","","","","","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","CONFLICT","Document","SINGLE_RESULT","doc","","","","","","","","","","ISO/IEC JTC1/SC18/WG8  N1655","","","James David Mason","","SINGLE_RESULT","","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","U.S. English","","","",""
"444","format","Microsoft Word","/home/petrov/taverna/tmp/893/893055.doc","CONFLICT","Microsoft Word","","Microsoft Word","Microsoft Word","Microsoft Word","Microsoft Excel Format","","CONFLICT","application/msword","","application/msword","application/msword","application/msword","application/vnd.ms-excel","","CONFLICT","fmt/39","CONFLICT","","","","6.0/95","","SINGLE_RESULT","SINGLE_RESULT","Sat Jan 28 04:48:42 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893055.doc","SINGLE_RESULT","/home/petrov/taverna/tmp/893/893055.doc","SINGLE_RESULT","87bd5e371e2e2fef1575c4b2c675016d","CONFLICT","Mon Aug 29 10:24:00 CEST 1994","Tue Dec 07 22:09:12 CET 1993","SINGLE_RESULT","Sat Jan 28 04:48:42 CET 2012","","Microsoft Word 6.0","","","","","","CONFLICT","1994","","","","","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","CONFLICT","Document","SINGLE_RESULT","doc","","","","","","","","","","ISO/IEC JTC1/SC18/WG8 NXXXX","","","James David Mason","","SINGLE_RESULT","","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","U.S. English","","","",""
"445","format","Microsoft Word","/home/petrov/taverna/tmp/890/890225.doc","CONFLICT","Microsoft Word","","Microsoft Word","Microsoft Word","Microsoft Word","Microsoft Excel Format","","CONFLICT","application/msword","","application/msword","application/msword","application/msword","application/vnd.ms-excel","","CONFLICT","fmt/39","CONFLICT","","","","6.0/95","","SINGLE_RESULT","SINGLE_RESULT","Sat Jan 28 01:37:33 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/890/890225.doc","SINGLE_RESULT","/home/petrov/taverna/tmp/890/890225.doc","SINGLE_RESULT","adcfa4244461b00ef521a2234596d869","CONFLICT","Thu May 02 18:21:00 CEST 1996","Tue Dec 05 00:02:20 CET 1995","SINGLE_RESULT","Sat Jan 28 01:37:33 CET 2012","","Microsoft Word 6.0","","","","","","CONFLICT","1996","","","","","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","CONFLICT","Document","SINGLE_RESULT","doc","","","","","","","","","","SAMPLE BOARD RESOLUTION","","","Electric Field Staff","","SINGLE_RESULT","","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","U.S. English","","","",""
"446","format","Microsoft Word","/home/petrov/taverna/tmp/890/890566.doc","CONFLICT","Microsoft Word","","Microsoft Word","Microsoft Word","Microsoft Word","Microsoft Excel Format","","CONFLICT","application/msword","","application/msword","application/msword","application/msword","application/vnd.ms-excel","","CONFLICT","fmt/39","CONFLICT","","","","6.0/95","","SINGLE_RESULT","SINGLE_RESULT","Sat Jan 28 01:37:30 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/890/890566.doc","SINGLE_RESULT","/home/petrov/taverna/tmp/890/890566.doc","SINGLE_RESULT","8b53c77435aaa7c35002ad61cc2534f2","CONFLICT","Tue Apr 30 14:37:00 CEST 1996","Sun Dec 03 21:00:16 CET 1995","SINGLE_RESULT","Sat Jan 28 01:37:30 CET 2012","","Microsoft Word 6.0","","","","","","CONFLICT","1996","","","","","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","CONFLICT","Document","SINGLE_RESULT","doc","","","","","","","","","SINGLE_RESULT","","null","","usda/rus","","SINGLE_RESULT","","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","U.S. English","","","",""
"447","format","Microsoft Word","/home/petrov/taverna/tmp/111/111052.doc","CONFLICT","Microsoft Word","","Microsoft Word","Microsoft Word","Microsoft Word","Microsoft Excel Format","","CONFLICT","application/msword","","application/msword","application/msword","application/msword","application/vnd.ms-excel","","CONFLICT","fmt/39","CONFLICT","","","","6.0/95","","SINGLE_RESULT","SINGLE_RESULT","Mon Jan 02 13:15:36 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/111/111052.doc","SINGLE_RESULT","/home/petrov/taverna/tmp/111/111052.doc","SINGLE_RESULT","ce2796f6ea7dac298b0a9ad7790e1388","CONFLICT","Sun Dec 06 16:22:00 CET 1998","Sun Nov 02 00:06:17 CET 1997","SINGLE_RESULT","Mon Jan 02 13:15:36 CET 2012","SINGLE_RESULT","","null","","","","","CONFLICT","1998","","","","","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","CONFLICT","Document","SINGLE_RESULT","doc","","","","","","","","","","DOC TYPE: 1","","","Jeff Hayden","","SINGLE_RESULT","","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","German","","","",""
"448","format","Microsoft Word","/home/petrov/taverna/tmp/209/209367.doc","CONFLICT","Microsoft Word","","Microsoft Word","Microsoft Word","Microsoft Word","Microsoft Excel Format","","CONFLICT","application/msword","","application/msword","application/msword","application/msword","application/vnd.ms-excel","","CONFLICT","fmt/39","CONFLICT","","","","6.0/95","","SINGLE_RESULT","SINGLE_RESULT","Wed Jan 04 06:34:15 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/209/209367.doc","SINGLE_RESULT","/home/petrov/taverna/tmp/209/209367.doc","SINGLE_RESULT","49ec3a1877e37a45842cf240d92e188f","CONFLICT","Sun Jan 06 18:55:05 CET 2008","Sat Dec 01 00:06:19 CET 2007","SINGLE_RESULT","Wed Jan 04 06:34:15 CET 2012","SINGLE_RESULT","","null","","","","","CONFLICT","2008","","","","","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","CONFLICT","Document","SINGLE_RESULT","doc","","","","","","","","","","","","","cary kerst","","SINGLE_RESULT","","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","German","","","",""
"449","format","Microsoft Word","/home/petrov/taverna/tmp/160/160384.doc","CONFLICT","Microsoft Word","","Microsoft Word","Microsoft Word","Microsoft Word","Microsoft Excel Format","","CONFLICT","application/msword","","application/msword","application/msword","application/msword","application/vnd.ms-excel","","CONFLICT","fmt/39","CONFLICT","","","","6.0/95","","SINGLE_RESULT","SINGLE_RESULT","Tue Jan 03 10:30:22 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/160/160384.doc","SINGLE_RESULT","/home/petrov/taverna/tmp/160/160384.doc","SINGLE_RESULT","288fcee0a96a76bfb7ea76cac87d977f","CONFLICT","Mon Apr 23 20:28:28 CEST 2001","Sun Dec 03 22:03:22 CET 2000","SINGLE_RESULT","Tue Jan 03 10:30:22 CET 2012","SINGLE_RESULT","","null","","","","","CONFLICT","2001","","","","","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","CONFLICT","Document","SINGLE_RESULT","doc","","","","","","","","","","","","","Brent Shaw","","SINGLE_RESULT","","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","German","","","",""
"450","format","Microsoft Word","/home/petrov/taverna/tmp/313/313785.doc","CONFLICT","Microsoft Word","","Microsoft Word","Microsoft Word","Microsoft Word","Microsoft Excel Format","","CONFLICT","application/msword","","application/msword","application/msword","application/msword","application/vnd.ms-excel","","CONFLICT","fmt/39","CONFLICT","","","","6.0/95","","SINGLE_RESULT","SINGLE_RESULT","Fri Jan 06 13:47:16 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/313/313785.doc","SINGLE_RESULT","/home/petrov/taverna/tmp/313/313785.doc","SINGLE_RESULT","88231ba8e17b721f869f6366c5e68cf8","CONFLICT","Tue Oct 16 22:04:27 CEST 2001","Mon Oct 30 23:07:00 CET 2000","SINGLE_RESULT","Fri Jan 06 13:47:16 CET 2012","SINGLE_RESULT","","null","","","","","CONFLICT","2001","","","","","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","CONFLICT","Document","SINGLE_RESULT","doc","","","","","","","","","","","","","","","SINGLE_RESULT","","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","German","","","",""
"451","format","Microsoft Word","/home/petrov/taverna/tmp/436/436148.doc","CONFLICT","Microsoft Word","","Microsoft Word","Microsoft Word","Microsoft Word","Microsoft Excel Format","","CONFLICT","application/msword","","application/msword","application/msword","application/msword","application/vnd.ms-excel","","CONFLICT","fmt/39","CONFLICT","","","","6.0/95","","SINGLE_RESULT","SINGLE_RESULT","Wed Jan 11 02:12:28 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/436/436148.doc","SINGLE_RESULT","/home/petrov/taverna/tmp/436/436148.doc","SINGLE_RESULT","7e8415048f5ba398dcdf49e069fa6d5a","CONFLICT","Wed Apr 25 14:57:45 CEST 2001","Sun Dec 03 22:05:16 CET 2000","SINGLE_RESULT","Wed Jan 11 02:12:28 CET 2012","SINGLE_RESULT","","null","","","","","CONFLICT","2001","","","","","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","CONFLICT","Document","SINGLE_RESULT","doc","","","","","","","","","","","","","Brent Shaw","","SINGLE_RESULT","","SINGLE_RESULT","SINGLE_RESULT","SINGLE_RESULT","German","","","",""
"452","format","Encapsulated PostScript File Format","/home/petrov/taverna/tmp/875/875160.eps","CONFLICT","EPS","","Postscript","Encapsulated PostScript File Format","","Postscript","","CONFLICT","application/postscript","","application/postscript","application/postscript","","application/postscript","","CONFLICT","fmt/124","CONFLICT","1.2 0","","3.0 type EPS","3","","","SINGLE_RESULT","Fri Jan 27 13:48:49 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/875/875160.eps","SINGLE_RESULT","/home/petrov/taverna/tmp/875/875160.eps","SINGLE_RESULT","846162cb3225bc3455336ff9a73023e3","","","","SINGLE_RESULT","Fri Jan 27 13:48:49 CET 2012","","","","","","","","SINGLE_RESULT","5/26/2017","","","","","","","","CONFLICT","Document","SINGLE_RESULT","eps","","","","","","","","","","","","","","","","","","","","","","","",""
"453","format","Encapsulated PostScript File Format","/home/petrov/taverna/tmp/623/623161.eps","CONFLICT","EPS","","Postscript","Encapsulated PostScript File Format","","Postscript","","CONFLICT","application/postscript","","application/postscript","application/postscript","","application/postscript","","CONFLICT","fmt/124","CONFLICT","1.2 0","","3.0 type EPS","3","","","SINGLE_RESULT","Fri Jan 20 11:43:33 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/623/623161.eps","SINGLE_RESULT","/home/petrov/taverna/tmp/623/623161.eps","SINGLE_RESULT","54418923d1f91bcad2a43718c32360a6","","","","SINGLE_RESULT","Fri Jan 20 11:43:33 CET 2012","","","","","","","","SINGLE_RESULT","9/30/2017","","","","","","","","CONFLICT","Document","SINGLE_RESULT","eps","","","","","","","","","","","","","","","","","","","","","","","",""
"454","format","Encapsulated PostScript File Format","/home/petrov/taverna/tmp/671/671972.eps","CONFLICT","EPS","","Postscript","Encapsulated PostScript File Format","","Postscript","","CONFLICT","application/postscript","","application/postscript","application/postscript","","application/postscript","","CONFLICT","fmt/124","CONFLICT","1.2 0","","3.0 type EPS","3","","","SINGLE_RESULT","Mon Jan 23 07:29:14 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/671/671972.eps","SINGLE_RESULT","/home/petrov/taverna/tmp/671/671972.eps","SINGLE_RESULT","3b8bb5fa8a04f4fa00789a0521586b29","","","","SINGLE_RESULT","Mon Jan 23 07:29:14 CET 2012","","","","","","","","SINGLE_RESULT","11/2/2017","","","","","","","","CONFLICT","Document","SINGLE_RESULT","eps","","","","","","","","","","","","","","","","","","","","","","","",""
"455","format","Encapsulated PostScript File Format","/home/petrov/taverna/tmp/675/675120.eps","CONFLICT","EPS","","Postscript","Encapsulated PostScript File Format","","Postscript","","CONFLICT","application/postscript","","application/postscript","application/postscript","","application/postscript","","CONFLICT","fmt/124","CONFLICT","1.2 0","","3.0 type EPS","3","","","SINGLE_RESULT","Mon Jan 23 08:39:55 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/675/675120.eps","SINGLE_RESULT","/home/petrov/taverna/tmp/675/675120.eps","SINGLE_RESULT","b64ddd83401f2bb87d09be9d8c620ee7","","","","SINGLE_RESULT","Mon Jan 23 08:39:55 CET 2012","","","","","","","","SINGLE_RESULT","9/3/","","","","","","","","CONFLICT","Document","SINGLE_RESULT","eps","","","","","","","","","","","","","","","","","","","","","","","",""
"456","format","Encapsulated PostScript File Format","/home/petrov/taverna/tmp/669/669977.eps","CONFLICT","EPS","","Postscript","Encapsulated PostScript File Format","","Postscript","","CONFLICT","application/postscript","","application/postscript","application/postscript","","application/postscript","","CONFLICT","fmt/124","CONFLICT","1.2 0","","3.0 type EPS","3","","","SINGLE_RESULT","Mon Jan 23 07:05:11 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/669/669977.eps","SINGLE_RESULT","/home/petrov/taverna/tmp/669/669977.eps","SINGLE_RESULT","807b5db05cf617a5585481342f09c4b2","","","","SINGLE_RESULT","Mon Jan 23 07:05:11 CET 2012","","","","","","","","SINGLE_RESULT","4/21/2017","","","","","","","","CONFLICT","Document","SINGLE_RESULT","eps","","","","","","","","","","","","","","","","","","","","","","","",""
"457","format","Encapsulated PostScript File Format","/home/petrov/taverna/tmp/639/639927.ps","CONFLICT","EPS","","Postscript","Encapsulated PostScript File Format","","Postscript","","CONFLICT","application/postscript","","application/postscript","application/postscript","","application/postscript","","CONFLICT","fmt/124","CONFLICT","1.2 0","","3.0 type EPS","3","","","SINGLE_RESULT","Sun Jan 22 10:41:38 CET 2012","SINGLE_RESULT","/home/petrov/taverna/tmp/639/639927.ps","SINGLE_RESULT","/home/petrov/taverna/tmp/639/639927.ps","SINGLE_RESULT","4393468ea232acec2b060802c3709f1e","","","","SINGLE_RESULT","Sun Jan 22 10:41:38 CET 2012","","","","","","","","SINGLE_RESULT","5/5/","","","","","","","","CONFLICT","Document","SINGLE_RESULT","ps","","","","","","","","","","","","","","","","","","","","","","","",""
